"","tool","run","parameter","moment","value"
"13156","nm7",249,"THETA4","prse",NA
"13157","nm7",249,"THETA4","se",NA
"13158","nm7",249,"THETA5","estimate","108.586"
"13159","nm7",249,"THETA5","prse",NA
"13160","nm7",249,"THETA5","se",NA
"13161","nm7",249,"THETA6","estimate","0.893536"
"13162","nm7",249,"THETA6","prse",NA
"13163","nm7",249,"THETA6","se",NA
"13164","nm7",249,"THETA7","estimate","0.866667"
"13165","nm7",249,"THETA7","prse",NA
"13166","nm7",249,"THETA7","se",NA
"13167","nm7",249,"OMEGA1.1","estimate","0.206835"
"13168","nm7",249,"OMEGA1.1","prse",NA
"13169","nm7",249,"OMEGA1.1","se",NA
"13170","nm7",249,"OMEGA2.1","estimate","0.110037"
"13171","nm7",249,"OMEGA2.1","prse",NA
"13172","nm7",249,"OMEGA2.1","se",NA
"13173","nm7",249,"OMEGA2.2","estimate","0.0853823"
"13174","nm7",249,"OMEGA2.2","prse",NA
"13175","nm7",249,"OMEGA2.2","se",NA
"13176","nm7",249,"OMEGA3.1","estimate","-0.0165128"
"13177","nm7",249,"OMEGA3.1","prse",NA
"13178","nm7",249,"OMEGA3.1","se",NA
"13179","nm7",249,"OMEGA3.2","estimate","-0.0410405"
"13180","nm7",249,"OMEGA3.2","prse",NA
"13181","nm7",249,"OMEGA3.2","se",NA
"13182","nm7",249,"OMEGA3.3","estimate","0.0400892"
"13183","nm7",249,"OMEGA3.3","prse",NA
"13184","nm7",249,"OMEGA3.3","se",NA
"13185","nm7",249,"SIGMA1.1","estimate","0.0566006"
"13186","nm7",249,"SIGMA1.1","prse",NA
"13187","nm7",249,"SIGMA1.1","se",NA
"13188","nm7",249,"SIGMA2.1","estimate","0"
"13189","nm7",249,"SIGMA2.1","prse",NA
"13190","nm7",249,"SIGMA2.1","se",NA
"13191","nm7",249,"SIGMA2.2","estimate","0.0227637"
"13192","nm7",249,"SIGMA2.2","prse",NA
"13193","nm7",249,"SIGMA2.2","se",NA
"13194","nm7",249,"cov","status","0"
"13195","nm7",249,"prob","text","249 phase1 2 CMT like 1004 but diff. initial on V3"
"13196","nm7",249,"min","status","0"
"13197","nm7",249,"data","filename","../data/249.csv"
"13198","nm7",250,"ofv","minimum","2157.99509081166"
"13199","nm7",250,"THETA1","estimate","10.7642"
"13200","nm7",250,"THETA1","prse",NA
"13201","nm7",250,"THETA1","se",NA
"13202","nm7",250,"THETA2","estimate","21.5963"
"13203","nm7",250,"THETA2","prse",NA
"13204","nm7",250,"THETA2","se",NA
"13205","nm7",250,"THETA3","estimate","0.0684953"
"13206","nm7",250,"THETA3","prse",NA
"13207","nm7",250,"THETA3","se",NA
"13208","nm7",250,"THETA4","estimate","2.70284"
"13209","nm7",250,"THETA4","prse",NA
"13210","nm7",250,"THETA4","se",NA
"13211","nm7",250,"THETA5","estimate","128.113"
"13212","nm7",250,"THETA5","prse",NA
"13213","nm7",250,"THETA5","se",NA
"13214","nm7",250,"THETA6","estimate","0.985795"
"13215","nm7",250,"THETA6","prse",NA
"13216","nm7",250,"THETA6","se",NA
"13217","nm7",250,"THETA7","estimate","1.02759"
"13218","nm7",250,"THETA7","prse",NA
"13219","nm7",250,"THETA7","se",NA
"13220","nm7",250,"OMEGA1.1","estimate","0.146859"
"13221","nm7",250,"OMEGA1.1","prse",NA
"13222","nm7",250,"OMEGA1.1","se",NA
"13223","nm7",250,"OMEGA2.1","estimate","0.154785"
"13224","nm7",250,"OMEGA2.1","prse",NA
"13225","nm7",250,"OMEGA2.1","se",NA
"13226","nm7",250,"OMEGA2.2","estimate","0.177427"
"13227","nm7",250,"OMEGA2.2","prse",NA
"13228","nm7",250,"OMEGA2.2","se",NA
"13229","nm7",250,"OMEGA3.1","estimate","-0.0245455"
"13230","nm7",250,"OMEGA3.1","prse",NA
"13231","nm7",250,"OMEGA3.1","se",NA
"13232","nm7",250,"OMEGA3.2","estimate","-0.0424648"
"13233","nm7",250,"OMEGA3.2","prse",NA
"13234","nm7",250,"OMEGA3.2","se",NA
"13235","nm7",250,"OMEGA3.3","estimate","0.0233865"
"13236","nm7",250,"OMEGA3.3","prse",NA
"13237","nm7",250,"OMEGA3.3","se",NA
"13238","nm7",250,"SIGMA1.1","estimate","0.0503552"
"13239","nm7",250,"SIGMA1.1","prse",NA
"13240","nm7",250,"SIGMA1.1","se",NA
"13241","nm7",250,"SIGMA2.1","estimate","0"
"13242","nm7",250,"SIGMA2.1","prse",NA
"13243","nm7",250,"SIGMA2.1","se",NA
"13244","nm7",250,"SIGMA2.2","estimate","0.34898"
"13245","nm7",250,"SIGMA2.2","prse",NA
"13246","nm7",250,"SIGMA2.2","se",NA
"13247","nm7",250,"cov","status","0"
"13248","nm7",250,"prob","text","250 phase1 2 CMT like 1004 but diff. initial on V3"
"13249","nm7",250,"min","status","0"
"13250","nm7",250,"data","filename","../data/250.csv"
"13251","nm7",251,"ofv","minimum","2389.7592739045"
"13252","nm7",251,"THETA1","estimate","8.77336"
"13253","nm7",251,"THETA1","prse",NA
"13254","nm7",251,"THETA1","se",NA
"13255","nm7",251,"THETA2","estimate","22.2879"
"13256","nm7",251,"THETA2","prse",NA
"13257","nm7",251,"THETA2","se",NA
"13258","nm7",251,"THETA3","estimate","0.072171"
"13259","nm7",251,"THETA3","prse",NA
"13260","nm7",251,"THETA3","se",NA
"13261","nm7",251,"THETA4","estimate","3.44614"
"13262","nm7",251,"THETA4","prse",NA
"13263","nm7",251,"THETA4","se",NA
"13264","nm7",251,"THETA5","estimate","90.7395"
"13265","nm7",251,"THETA5","prse",NA
"13266","nm7",251,"THETA5","se",NA
"13267","nm7",251,"THETA6","estimate","1.13484"
"13268","nm7",251,"THETA6","prse",NA
"13269","nm7",251,"THETA6","se",NA
"13270","nm7",251,"THETA7","estimate","1.17896"
"13271","nm7",251,"THETA7","prse",NA
"13272","nm7",251,"THETA7","se",NA
"13273","nm7",251,"OMEGA1.1","estimate","0.191384"
"13274","nm7",251,"OMEGA1.1","prse",NA
"13275","nm7",251,"OMEGA1.1","se",NA
"13276","nm7",251,"OMEGA2.1","estimate","0.127039"
"13277","nm7",251,"OMEGA2.1","prse",NA
"13278","nm7",251,"OMEGA2.1","se",NA
"13279","nm7",251,"OMEGA2.2","estimate","0.0955307"
"13280","nm7",251,"OMEGA2.2","prse",NA
"13281","nm7",251,"OMEGA2.2","se",NA
"13282","nm7",251,"OMEGA3.1","estimate","-0.0182603"
"13283","nm7",251,"OMEGA3.1","prse",NA
"13284","nm7",251,"OMEGA3.1","se",NA
"13285","nm7",251,"OMEGA3.2","estimate","-0.0343107"
"13286","nm7",251,"OMEGA3.2","prse",NA
"13287","nm7",251,"OMEGA3.2","se",NA
"13288","nm7",251,"OMEGA3.3","estimate","0.0456999"
"13289","nm7",251,"OMEGA3.3","prse",NA
"13290","nm7",251,"OMEGA3.3","se",NA
"13291","nm7",251,"SIGMA1.1","estimate","0.0516616"
"13292","nm7",251,"SIGMA1.1","prse",NA
"13293","nm7",251,"SIGMA1.1","se",NA
"13294","nm7",251,"SIGMA2.1","estimate","0"
"13295","nm7",251,"SIGMA2.1","prse",NA
"13296","nm7",251,"SIGMA2.1","se",NA
"13297","nm7",251,"SIGMA2.2","estimate","0.167429"
"13298","nm7",251,"SIGMA2.2","prse",NA
"13299","nm7",251,"SIGMA2.2","se",NA
"13300","nm7",251,"cov","status","0"
"13301","nm7",251,"prob","text","251 phase1 2 CMT like 1004 but diff. initial on V3"
"13302","nm7",251,"min","status","0"
"13303","nm7",251,"data","filename","../data/251.csv"
"13304","nm7",252,"ofv","minimum","2251.43773731124"
"13305","nm7",252,"THETA1","estimate","8.37473"
"13306","nm7",252,"THETA1","prse",NA
"13307","nm7",252,"THETA1","se",NA
"13308","nm7",252,"THETA2","estimate","21.7324"
"13309","nm7",252,"THETA2","prse",NA
"13310","nm7",252,"THETA2","se",NA
"13311","nm7",252,"THETA3","estimate","0.0711951"
"13312","nm7",252,"THETA3","prse",NA
"13313","nm7",252,"THETA3","se",NA
"13314","nm7",252,"THETA4","estimate","3.74452"
"13315","nm7",252,"THETA4","prse",NA
"13316","nm7",252,"THETA4","se",NA
"13317","nm7",252,"THETA5","estimate","107.677"
"13318","nm7",252,"THETA5","prse",NA
"13319","nm7",252,"THETA5","se",NA
"13320","nm7",252,"THETA6","estimate","0.935056"
"13321","nm7",252,"THETA6","prse",NA
"13322","nm7",252,"THETA6","se",NA
"13323","nm7",252,"THETA7","estimate","1.2393"
"13324","nm7",252,"THETA7","prse",NA
"13325","nm7",252,"THETA7","se",NA
"13326","nm7",252,"OMEGA1.1","estimate","0.205981"
"13327","nm7",252,"OMEGA1.1","prse",NA
"13328","nm7",252,"OMEGA1.1","se",NA
"13329","nm7",252,"OMEGA2.1","estimate","0.116968"
"13330","nm7",252,"OMEGA2.1","prse",NA
"13331","nm7",252,"OMEGA2.1","se",NA
"13332","nm7",252,"OMEGA2.2","estimate","0.0899961"
"13333","nm7",252,"OMEGA2.2","prse",NA
"13334","nm7",252,"OMEGA2.2","se",NA
"13335","nm7",252,"OMEGA3.1","estimate","-0.0217072"
"13336","nm7",252,"OMEGA3.1","prse",NA
"13337","nm7",252,"OMEGA3.1","se",NA
"13338","nm7",252,"OMEGA3.2","estimate","-0.0487972"
"13339","nm7",252,"OMEGA3.2","prse",NA
"13340","nm7",252,"OMEGA3.2","se",NA
"13341","nm7",252,"OMEGA3.3","estimate","0.0587173"
"13342","nm7",252,"OMEGA3.3","prse",NA
"13343","nm7",252,"OMEGA3.3","se",NA
"13344","nm7",252,"SIGMA1.1","estimate","0.0509423"
"13345","nm7",252,"SIGMA1.1","prse",NA
"13346","nm7",252,"SIGMA1.1","se",NA
"13347","nm7",252,"SIGMA2.1","estimate","0"
"13348","nm7",252,"SIGMA2.1","prse",NA
"13349","nm7",252,"SIGMA2.1","se",NA
"13350","nm7",252,"SIGMA2.2","estimate","0.193435"
"13351","nm7",252,"SIGMA2.2","prse",NA
"13352","nm7",252,"SIGMA2.2","se",NA
"13353","nm7",252,"cov","status","0"
"13354","nm7",252,"prob","text","252 phase1 2 CMT like 1004 but diff. initial on V3"
"13355","nm7",252,"min","status","0"
"13356","nm7",252,"data","filename","../data/252.csv"
"13357","nm7",253,"ofv","minimum","2741.87703158536"
"13358","nm7",253,"THETA1","estimate","11.3304"
"13359","nm7",253,"THETA1","prse",NA
"13360","nm7",253,"THETA1","se",NA
"13361","nm7",253,"THETA2","estimate","24.5198"
"13362","nm7",253,"THETA2","prse",NA
"13363","nm7",253,"THETA2","se",NA
"13364","nm7",253,"THETA3","estimate","0.0735422"
"13365","nm7",253,"THETA3","prse",NA
"13366","nm7",253,"THETA3","se",NA
"13367","nm7",253,"THETA4","estimate","3.5847"
"13368","nm7",253,"THETA4","prse",NA
"13369","nm7",253,"THETA4","se",NA
"13370","nm7",253,"THETA5","estimate","99.4661"
"13371","nm7",253,"THETA5","prse",NA
"13372","nm7",253,"THETA5","se",NA
"13373","nm7",253,"THETA6","estimate","0.919862"
"13374","nm7",253,"THETA6","prse",NA
"13375","nm7",253,"THETA6","se",NA
"13376","nm7",253,"THETA7","estimate","0.923411"
"13377","nm7",253,"THETA7","prse",NA
"13378","nm7",253,"THETA7","se",NA
"13379","nm7",253,"OMEGA1.1","estimate","0.240069"
"13380","nm7",253,"OMEGA1.1","prse",NA
"13381","nm7",253,"OMEGA1.1","se",NA
"13382","nm7",253,"OMEGA2.1","estimate","0.0984869"
"13383","nm7",253,"OMEGA2.1","prse",NA
"13384","nm7",253,"OMEGA2.1","se",NA
"13385","nm7",253,"OMEGA2.2","estimate","0.067406"
"13386","nm7",253,"OMEGA2.2","prse",NA
"13387","nm7",253,"OMEGA2.2","se",NA
"13388","nm7",253,"OMEGA3.1","estimate","-0.0302001"
"13389","nm7",253,"OMEGA3.1","prse",NA
"13390","nm7",253,"OMEGA3.1","se",NA
"13391","nm7",253,"OMEGA3.2","estimate","-0.0426944"
"13392","nm7",253,"OMEGA3.2","prse",NA
"13393","nm7",253,"OMEGA3.2","se",NA
"13394","nm7",253,"OMEGA3.3","estimate","0.0378206"
"13395","nm7",253,"OMEGA3.3","prse",NA
"13396","nm7",253,"OMEGA3.3","se",NA
"13397","nm7",253,"SIGMA1.1","estimate","0.0469271"
"13398","nm7",253,"SIGMA1.1","prse",NA
"13399","nm7",253,"SIGMA1.1","se",NA
"13400","nm7",253,"SIGMA2.1","estimate","0"
"13401","nm7",253,"SIGMA2.1","prse",NA
"13402","nm7",253,"SIGMA2.1","se",NA
"13403","nm7",253,"SIGMA2.2","estimate","0.118695"
"13404","nm7",253,"SIGMA2.2","prse",NA
"13405","nm7",253,"SIGMA2.2","se",NA
"13406","nm7",253,"cov","status","0"
"13407","nm7",253,"prob","text","253 phase1 2 CMT like 1004 but diff. initial on V3"
"13408","nm7",253,"min","status","0"
"13409","nm7",253,"data","filename","../data/253.csv"
"13410","nm7",254,"ofv","minimum","2265.83436466183"
"13411","nm7",254,"THETA1","estimate","10.1629"
"13412","nm7",254,"THETA1","prse",NA
"13413","nm7",254,"THETA1","se",NA
"13414","nm7",254,"THETA2","estimate","24.0699"
"13415","nm7",254,"THETA2","prse",NA
"13416","nm7",254,"THETA2","se",NA
"13417","nm7",254,"THETA3","estimate","0.0641129"
"13418","nm7",254,"THETA3","prse",NA
"13419","nm7",254,"THETA3","se",NA
"13420","nm7",254,"THETA4","estimate","2.63274"
"13421","nm7",254,"THETA4","prse",NA
"13422","nm7",254,"THETA4","se",NA
"13423","nm7",254,"THETA5","estimate","96.8466"
"13424","nm7",254,"THETA5","prse",NA
"13425","nm7",254,"THETA5","se",NA
"13426","nm7",254,"THETA6","estimate","1.21471"
"13427","nm7",254,"THETA6","prse",NA
"13428","nm7",254,"THETA6","se",NA
"13429","nm7",254,"THETA7","estimate","1.16963"
"13430","nm7",254,"THETA7","prse",NA
"13431","nm7",254,"THETA7","se",NA
"13432","nm7",254,"OMEGA1.1","estimate","0.1955"
"13433","nm7",254,"OMEGA1.1","prse",NA
"13434","nm7",254,"OMEGA1.1","se",NA
"13435","nm7",254,"OMEGA2.1","estimate","0.111688"
"13436","nm7",254,"OMEGA2.1","prse",NA
"13437","nm7",254,"OMEGA2.1","se",NA
"13438","nm7",254,"OMEGA2.2","estimate","0.122272"
"13439","nm7",254,"OMEGA2.2","prse",NA
"13440","nm7",254,"OMEGA2.2","se",NA
"13441","nm7",254,"OMEGA3.1","estimate","-0.00441595"
"13442","nm7",254,"OMEGA3.1","prse",NA
"13443","nm7",254,"OMEGA3.1","se",NA
"13444","nm7",254,"OMEGA3.2","estimate","-0.0368021"
"13445","nm7",254,"OMEGA3.2","prse",NA
"13446","nm7",254,"OMEGA3.2","se",NA
"13447","nm7",254,"OMEGA3.3","estimate","0.0202081"
"13448","nm7",254,"OMEGA3.3","prse",NA
"13449","nm7",254,"OMEGA3.3","se",NA
"13450","nm7",254,"SIGMA1.1","estimate","0.0466169"
"13451","nm7",254,"SIGMA1.1","prse",NA
"13452","nm7",254,"SIGMA1.1","se",NA
"13453","nm7",254,"SIGMA2.1","estimate","0"
"13454","nm7",254,"SIGMA2.1","prse",NA
"13455","nm7",254,"SIGMA2.1","se",NA
"13456","nm7",254,"SIGMA2.2","estimate","0.255516"
"13457","nm7",254,"SIGMA2.2","prse",NA
"13458","nm7",254,"SIGMA2.2","se",NA
"13459","nm7",254,"cov","status","0"
"13460","nm7",254,"prob","text","254 phase1 2 CMT like 1004 but diff. initial on V3"
"13461","nm7",254,"min","status","0"
"13462","nm7",254,"data","filename","../data/254.csv"
"13463","nm7",255,"ofv","minimum","2524.28996959508"
"13464","nm7",255,"THETA1","estimate","9.42402"
"13465","nm7",255,"THETA1","prse",NA
"13466","nm7",255,"THETA1","se",NA
"13467","nm7",255,"THETA2","estimate","26.0998"
"13468","nm7",255,"THETA2","prse",NA
"13469","nm7",255,"THETA2","se",NA
"13470","nm7",255,"THETA3","estimate","0.0799774"
"13471","nm7",255,"THETA3","prse",NA
"13472","nm7",255,"THETA3","se",NA
"13473","nm7",255,"THETA4","estimate","3.96852"
"13474","nm7",255,"THETA4","prse",NA
"13475","nm7",255,"THETA4","se",NA
"13476","nm7",255,"THETA5","estimate","124.462"
"13477","nm7",255,"THETA5","prse",NA
"13478","nm7",255,"THETA5","se",NA
"13479","nm7",255,"THETA6","estimate","0.961969"
"13480","nm7",255,"THETA6","prse",NA
"13481","nm7",255,"THETA6","se",NA
"13482","nm7",255,"THETA7","estimate","1.20364"
"13483","nm7",255,"THETA7","prse",NA
"13484","nm7",255,"THETA7","se",NA
"13485","nm7",255,"OMEGA1.1","estimate","0.179845"
"13486","nm7",255,"OMEGA1.1","prse",NA
"13487","nm7",255,"OMEGA1.1","se",NA
"13488","nm7",255,"OMEGA2.1","estimate","0.108995"
"13489","nm7",255,"OMEGA2.1","prse",NA
"13490","nm7",255,"OMEGA2.1","se",NA
"13491","nm7",255,"OMEGA2.2","estimate","0.068272"
"13492","nm7",255,"OMEGA2.2","prse",NA
"13493","nm7",255,"OMEGA2.2","se",NA
"13494","nm7",255,"OMEGA3.1","estimate","-0.049961"
"13495","nm7",255,"OMEGA3.1","prse",NA
"13496","nm7",255,"OMEGA3.1","se",NA
"13497","nm7",255,"OMEGA3.2","estimate","-0.0398778"
"13498","nm7",255,"OMEGA3.2","prse",NA
"13499","nm7",255,"OMEGA3.2","se",NA
"13500","nm7",255,"OMEGA3.3","estimate","0.0554843"
"13501","nm7",255,"OMEGA3.3","prse",NA
"13502","nm7",255,"OMEGA3.3","se",NA
"13503","nm7",255,"SIGMA1.1","estimate","0.0390026"
"13504","nm7",255,"SIGMA1.1","prse",NA
"13505","nm7",255,"SIGMA1.1","se",NA
"13506","nm7",255,"SIGMA2.1","estimate","0"
"13507","nm7",255,"SIGMA2.1","prse",NA
"13508","nm7",255,"SIGMA2.1","se",NA
"13509","nm7",255,"SIGMA2.2","estimate","0.267439"
"13510","nm7",255,"SIGMA2.2","prse",NA
"13511","nm7",255,"SIGMA2.2","se",NA
"13512","nm7",255,"cov","status","0"
"13513","nm7",255,"prob","text","255 phase1 2 CMT like 1004 but diff. initial on V3"
"13514","nm7",255,"min","status","0"
"13515","nm7",255,"data","filename","../data/255.csv"
"13516","nm7",256,"ofv","minimum","2526.43403077894"
"13517","nm7",256,"THETA1","estimate","5.40984"
"13518","nm7",256,"THETA1","prse",NA
"13519","nm7",256,"THETA1","se",NA
"13520","nm7",256,"THETA2","estimate","16.8943"
"13521","nm7",256,"THETA2","prse",NA
"13522","nm7",256,"THETA2","se",NA
"13523","nm7",256,"THETA3","estimate","0.0609235"
"13524","nm7",256,"THETA3","prse",NA
"13525","nm7",256,"THETA3","se",NA
"13526","nm7",256,"THETA4","estimate","4.41838"
"13527","nm7",256,"THETA4","prse",NA
"13528","nm7",256,"THETA4","se",NA
"13529","nm7",256,"THETA5","estimate","991"
"13530","nm7",256,"THETA5","prse",NA
"13531","nm7",256,"THETA5","se",NA
"13532","nm7",256,"THETA6","estimate","1.65623"
"13533","nm7",256,"THETA6","prse",NA
"13534","nm7",256,"THETA6","se",NA
"13535","nm7",256,"THETA7","estimate","1.29253"
"13536","nm7",256,"THETA7","prse",NA
"13537","nm7",256,"THETA7","se",NA
"13538","nm7",256,"OMEGA1.1","estimate","0.591791"
"13539","nm7",256,"OMEGA1.1","prse",NA
"13540","nm7",256,"OMEGA1.1","se",NA
"13541","nm7",256,"OMEGA2.1","estimate","0.263623"
"13542","nm7",256,"OMEGA2.1","prse",NA
"13543","nm7",256,"OMEGA2.1","se",NA
"13544","nm7",256,"OMEGA2.2","estimate","0.156831"
"13545","nm7",256,"OMEGA2.2","prse",NA
"13546","nm7",256,"OMEGA2.2","se",NA
"13547","nm7",256,"OMEGA3.1","estimate","0.0370342"
"13548","nm7",256,"OMEGA3.1","prse",NA
"13549","nm7",256,"OMEGA3.1","se",NA
"13550","nm7",256,"OMEGA3.2","estimate","-0.0177461"
"13551","nm7",256,"OMEGA3.2","prse",NA
"13552","nm7",256,"OMEGA3.2","se",NA
"13553","nm7",256,"OMEGA3.3","estimate","0.0320929"
"13554","nm7",256,"OMEGA3.3","prse",NA
"13555","nm7",256,"OMEGA3.3","se",NA
"13556","nm7",256,"SIGMA1.1","estimate","0.0544842"
"13557","nm7",256,"SIGMA1.1","prse",NA
"13558","nm7",256,"SIGMA1.1","se",NA
"13559","nm7",256,"SIGMA2.1","estimate","0"
"13560","nm7",256,"SIGMA2.1","prse",NA
"13561","nm7",256,"SIGMA2.1","se",NA
"13562","nm7",256,"SIGMA2.2","estimate","0.124178"
"13563","nm7",256,"SIGMA2.2","prse",NA
"13564","nm7",256,"SIGMA2.2","se",NA
"13565","nm7",256,"cov","status","0"
"13566","nm7",256,"prob","text","256 phase1 2 CMT like 1004 but diff. initial on V3"
"13567","nm7",256,"min","status","0"
"13568","nm7",256,"data","filename","../data/256.csv"
"13569","nm7",257,"ofv","minimum","2958.16247322179"
"13570","nm7",257,"THETA1","estimate","8.87723"
"13571","nm7",257,"THETA1","prse",NA
"13572","nm7",257,"THETA1","se",NA
"13573","nm7",257,"THETA2","estimate","18.6331"
"13574","nm7",257,"THETA2","prse",NA
"13575","nm7",257,"THETA2","se",NA
"13576","nm7",257,"THETA3","estimate","0.0608556"
"13577","nm7",257,"THETA3","prse",NA
"13578","nm7",257,"THETA3","se",NA
"13579","nm7",257,"THETA4","estimate","2.69457"
"13580","nm7",257,"THETA4","prse",NA
"13581","nm7",257,"THETA4","se",NA
"13582","nm7",257,"THETA5","estimate","122.853"
"13583","nm7",257,"THETA5","prse",NA
"13584","nm7",257,"THETA5","se",NA
"13585","nm7",257,"THETA6","estimate","0.990339"
"13586","nm7",257,"THETA6","prse",NA
"13587","nm7",257,"THETA6","se",NA
"13588","nm7",257,"THETA7","estimate","1.10743"
"13589","nm7",257,"THETA7","prse",NA
"13590","nm7",257,"THETA7","se",NA
"13591","nm7",257,"OMEGA1.1","estimate","0.24028"
"13592","nm7",257,"OMEGA1.1","prse",NA
"13593","nm7",257,"OMEGA1.1","se",NA
"13594","nm7",257,"OMEGA2.1","estimate","0.117361"
"13595","nm7",257,"OMEGA2.1","prse",NA
"13596","nm7",257,"OMEGA2.1","se",NA
"13597","nm7",257,"OMEGA2.2","estimate","0.0680998"
"13598","nm7",257,"OMEGA2.2","prse",NA
"13599","nm7",257,"OMEGA2.2","se",NA
"13600","nm7",257,"OMEGA3.1","estimate","0.0288729"
"13601","nm7",257,"OMEGA3.1","prse",NA
"13602","nm7",257,"OMEGA3.1","se",NA
"13603","nm7",257,"OMEGA3.2","estimate","-0.00545463"
"13604","nm7",257,"OMEGA3.2","prse",NA
"13605","nm7",257,"OMEGA3.2","se",NA
"13606","nm7",257,"OMEGA3.3","estimate","0.0456708"
"13607","nm7",257,"OMEGA3.3","prse",NA
"13608","nm7",257,"OMEGA3.3","se",NA
"13609","nm7",257,"SIGMA1.1","estimate","0.0490113"
"13610","nm7",257,"SIGMA1.1","prse",NA
"13611","nm7",257,"SIGMA1.1","se",NA
"13612","nm7",257,"SIGMA2.1","estimate","0"
"13613","nm7",257,"SIGMA2.1","prse",NA
"13614","nm7",257,"SIGMA2.1","se",NA
"13615","nm7",257,"SIGMA2.2","estimate","0.311768"
"13616","nm7",257,"SIGMA2.2","prse",NA
"13617","nm7",257,"SIGMA2.2","se",NA
"13618","nm7",257,"cov","status","0"
"13619","nm7",257,"prob","text","257 phase1 2 CMT like 1004 but diff. initial on V3"
"13620","nm7",257,"min","status","0"
"13621","nm7",257,"data","filename","../data/257.csv"
"13622","nm7",258,"ofv","minimum","2581.49554772441"
"13623","nm7",258,"THETA1","estimate","5.93868"
"13624","nm7",258,"THETA1","prse",NA
"13625","nm7",258,"THETA1","se",NA
"13626","nm7",258,"THETA2","estimate","19.0828"
"13627","nm7",258,"THETA2","prse",NA
"13628","nm7",258,"THETA2","se",NA
"13629","nm7",258,"THETA3","estimate","0.0580708"
"13630","nm7",258,"THETA3","prse",NA
"13631","nm7",258,"THETA3","se",NA
"13632","nm7",258,"THETA4","estimate","4.02499"
"13633","nm7",258,"THETA4","prse",NA
"13634","nm7",258,"THETA4","se",NA
"13635","nm7",258,"THETA5","estimate","611.642"
"13636","nm7",258,"THETA5","prse",NA
"13637","nm7",258,"THETA5","se",NA
"13638","nm7",258,"THETA6","estimate","1.17851"
"13639","nm7",258,"THETA6","prse",NA
"13640","nm7",258,"THETA6","se",NA
"13641","nm7",258,"THETA7","estimate","1.78863"
"13642","nm7",258,"THETA7","prse",NA
"13643","nm7",258,"THETA7","se",NA
"13644","nm7",258,"OMEGA1.1","estimate","0.365596"
"13645","nm7",258,"OMEGA1.1","prse",NA
"13646","nm7",258,"OMEGA1.1","se",NA
"13647","nm7",258,"OMEGA2.1","estimate","0.223527"
"13648","nm7",258,"OMEGA2.1","prse",NA
"13649","nm7",258,"OMEGA2.1","se",NA
"13650","nm7",258,"OMEGA2.2","estimate","0.165072"
"13651","nm7",258,"OMEGA2.2","prse",NA
"13652","nm7",258,"OMEGA2.2","se",NA
"13653","nm7",258,"OMEGA3.1","estimate","0.0399772"
"13654","nm7",258,"OMEGA3.1","prse",NA
"13655","nm7",258,"OMEGA3.1","se",NA
"13656","nm7",258,"OMEGA3.2","estimate","-0.0054044"
"13657","nm7",258,"OMEGA3.2","prse",NA
"13658","nm7",258,"OMEGA3.2","se",NA
"13659","nm7",258,"OMEGA3.3","estimate","0.0360403"
"13660","nm7",258,"OMEGA3.3","prse",NA
"13661","nm7",258,"OMEGA3.3","se",NA
"13662","nm7",258,"SIGMA1.1","estimate","0.0554791"
"13663","nm7",258,"SIGMA1.1","prse",NA
"13664","nm7",258,"SIGMA1.1","se",NA
"13665","nm7",258,"SIGMA2.1","estimate","0"
"13666","nm7",258,"SIGMA2.1","prse",NA
